candidate_id,name,party_code,number,title,text
69,Sigurd Lønholdt,C,3,Sund økonomi og stærk vækst,"Danmark skal føre en ansvarlig økonomisk politik, hvor der er styr på de offentlige finanser, og hvor det kan betale sig at arbejde og investere. Vi skal skabe bedre rammer for virksomheder, sikre adgang til arbejdskraft og føre en reformpolitik, der styrker vækst og konkurrenceevne. En stærk økonomi er forudsætningen for både tryg velfærd og frihed i hverdagen."
14,Christian Vigilius,C,1,Tryghed for boligejere - et mere retfærdigt ejendomsvurderingssystem,"Tryghed for boligejere er en af mine vigtigste mærkesager. Det nuværende ejendomsvurderingssystem er fejlbehæftet, uigennemsigtigt og skaber unødig usikkerhed for helt almindelige familier. Jeg vil kæmpe for boligskattestop, mere gennemsigtighed, bedre klageadgang ved store fejl og stop for strafrenter, når det er systemet – og ikke boligejeren – der har begået fejlen. Det skal der ryddes op i nu."
14,Christian Vigilius,C,2,Værdighed for vores ældre,"Værdighed for vores ældre er en grundlæggende konservativ sag. Vi skylder de generationer, der har bygget Danmark, ordentlige rammer i praksis. Jeg vil kæmpe for bedre rammer for at trappe ned fra arbejdsmarkedet med værdighed, et aktivt seniorliv og en ældrepleje med mere omsorg og mindre bureaukrati. Når demens rammer, skal både den enkelte og de pårørende mødes med bedre støtte og mere tryghed."
14,Christian Vigilius,C,3,Styrket indsats mod indbrud og en konsekvent udlændingepolitik,"Tryghed i hverdagen kræver en styrket indsats mod indbrud og en konsekvent udlændingepolitik. Jeg vil kæmpe for mere målrettet politiindsats, bedre forebyggelse og stærkere lokale tryghedsløsninger mod indbrud. Samtidig skal vi føre en udlændingepolitik med klare krav og klare konsekvenser: fair over for dem, der bidrager, men konsekvent over for kriminalitet og misbrug af vores tillid."
18,Dorte Vilhelmsen,C,1,En folkeskole man ikke bliver syg af at gå i,"Jeg er mor til en dreng, hvis møde med folkeskolen gjorde ham så syg, at han endte i psykiatrien. Først i 8. klasse kom den rette hjælp. Det er alt for sent.
Ingen børn skal knækkes af det system, der burde danne og løfte dem. Skolen skal være præget af faglighed, tydelig ledelse og ansvar – og hjælpen skal sættes ind langt tidligere.

"
18,Dorte Vilhelmsen,C,2,En værdig alderdom – mennesket før systemet,"Et samfund måles på, hvordan vi behandler dem, der byggede det. Ældre må ikke reduceres til journalnumre og skærmløsninger. Omsorg skal bygge på faglighed, ansvar og respekt. Som pårørende skal man kunne overlade sine kære til pleje med tryghed og tillid. En værdig alderdom er ikke et mål – det er en pligt"
18,Dorte Vilhelmsen,C,3,Børn er også pårørende -De skal gribes,"
Når sygdom rammer en familie, rammer det også børnene. Alt for ofte står de alene med bekymringer og ansvar, de ikke burde bære. Børn er også pårørende – og de skal ses, høres og hjælpes i tide. Ingen børn skal mistrives i stilhed, fordi de voksne omkring dem kæmper. De skal gribes, før det sætter spor for livet.
"
551,Sigurd Agersnap,F,1,Børnenes skole,"Alt for mange børn trives ikke i folkeskolen. Det skal vi lave om på med flere pædagoger og flere timer med to lærere. Skolen SKAL være et trygt og lærerigt sted for alle. Klasseloftet skal ned, så der er mindre uro og færre overfyldte klasselokaler. Alle børn skal opleve at komme på lejrskole. Derfor skal investeringer i folkeskolen prioriteres over skattelettelser."
551,Sigurd Agersnap,F,2,Tid til det vigtige,"Der skal være tid til andet end at arbejde. Regeringen har fjernet helligdage, presset unge hurtigere gennem studierne og hævet pensionsalderen for alle, men vi skal gøre det helt modsatte. Der skal være tid til studiet, til barslen, til at være der for dine nærmeste. Tid til hele livet. Vi skal forlænge barslen og give bedre støtte til de familier, hvor et barn får skolevægring og mistrives."
551,Sigurd Agersnap,F,3,Stop spilreklamer,"Unge spiller mere end nogensinde, og du kan ikke se en fodboldkamp uden at blive bombarderet med reklamer. Det skal vi have stoppet. Det lokker for mange ud i usundt spil og ludomani. Ludomani har store konsekvenser for alt for mange, og vi har i mange år slet ikke taget det seriøst nok."
552,Alexander Bruhn Skjøth,F,1,Boligpolitik,"
Befolkningen i dag er anderledes end den var for 50 år siden. Vi har mange utidssvarende boliger og mange der vil bo tæt på storbyerne. Der er behov for boliger til unge, ældre, handicappede og familier i alle afskygninger. Boliger skal bygges venligt og tilgængeligt, så de sikrer muligheder for alle, uanset livsvilkår - så alle børn kan have kammerater med hjem, uden mangel på plads.
"
552,Alexander Bruhn Skjøth,F,2,Regnbuefamilier og personer,"Danmark har historisk været et åbent land i forhold til LGBTQIA+.
Det til trods, er det et problem, særligt for vores børn og unge, men også for
voksne, at kunne være den man er, at være tiltrukket, eller ikke, af dem man er.
Det handler både om folkelig forståelse og lovgivning, hvor gamle anskuelser
står i vejen for forskellige familieformer, og måder at være
menneske på og udtrykke det
"
552,Alexander Bruhn Skjøth,F,3,Særlige behov og handicap,"Handicap er ikke kun det vi kan se, f.eks. brug af kørestol. Det er også begrænsninger
som ikke er åbenlyse, enten medfødte eller tilstødte, enten fysiske, psykiske eller
neurologiske.
Ikke kun voksne kan have handicap, men også børn – og alle bør have ret til et så almindeligt liv som muligt.
Handicappede er først og fremmest mennesker, og skal behandles menneskeligt, og som
individer."
553,Helene Brochmann,F,1,"Langsigtet, bæredygtig planlægning og bedre kollektiv trafik","Vi mangler en myndighed, der kan varetage samlet, langsigtet planlægning af hele hovedstadsregionen. Hvis vi skal udvikle bygge bæredygtigt og gøre den kollektive trafik attraktiv, kræver det planlægning på tværs af kommunegrænserne. Det har vi ikke reelle redskaber til i dag. "
553,Helene Brochmann,F,2,"Tillid til fagligheden, frihed til forskningen og støtte til de studerende","Universiteterne er styret alt for stramt og forskerne bruger alt for meget tid på at søge finansiering til deres arbejde. De banebrydende ideer kommer i grundforskning, som ikke er underlagt politiske dagsordener eller krav om umiddelbar anvendelighed. De studerende skal have det ekstra SU-år tilbage, så de ikke bliver så bange for at vælge forkert studium, at de udsætter deres studievalg i årevis"
553,Helene Brochmann,F,3,Bevar eller forklar,"Vi skal have lavet lovgivning, så det bliver nemmere for kommunerne at nægte husejere tilladelse til at rive fuldt brugbare huse ned. Vi skal passe på kulturarven, de arkitektoniske værdier og de gode materialer i de gamle huse. "
555,Sofie Falck Villadsen,F,1,Tid til det gode børne- og familieliv,"Et godt børneliv er et liv, hvor der er tid til ro og nærvær, også når ens børn er syge. 
Jeg kæmper for: 
- Bedre forhold for kvinder før, under og efter graviditet
- Opgør med børnefattigdom 
- Trivsel for børn og unge
- Mindre støj fra trafik og store motorveje i boligområder
- Boliger flere har råd til
- Natur og grønne områder
"
555,Sofie Falck Villadsen,F,2,Tid til ansatte i velfærden,"De ansatte i velfærden skal have tid til at løfte deres samfundsafgørende opgaver.

Jeg kæmper for: 
- Rekruttering og fastholdelse i velfærden 
- Bedre løn- og arbejdsvilkår 
- Investering i uddannelse og praktik
- Tid, ro og nærvær 
"
555,Sofie Falck Villadsen,F,3,Tid til skole og uddannelse,"Det er tid til at prioritere skole og uddannelse, og der skal være tid til at være ung.

Jeg kæmper for: 
-  Investering i folkeskolen 
- Opgør med mistrivsel og skolevægring 
- Investering i alle typer ungdoms- og videregående uddannelser 
- Genindførsel af det 6. SU-år
"
556,Niels Ulrik Haxthausen,F,1,EN TRYG ALDERDOM - VELFÆRD FØR SKATTELETTELSER,"Vores samfund skal være mere ældrevenligt – alt fra busser over fortove til  hjælpemidler og pleje. Og når vi for brug for mere pleje og omsorg skal den være der.  Men alt for ofte er tiden er der ikke til det. SF vil sikre mere tid til pleje, nærhed og omsorg.
Men så længe vi har en regering der prioriterer skattelettelser over velfærd, rækker økonomien ikke langt. "
556,Niels Ulrik Haxthausen,F,2,KLIMAKRISEN KRÆVER HANDLING,"Regeringen har taget førertrøjen af – 70% målet for 2030 er på vippen, og ambitionerne er lagt på hylden. Afbrændingen af naturgas og biomasse fortsætter, og der snakkes om ny olieefterforskning. 

Vi er rigtigt mange, der gerne vil gøre mere. Udbygningen af vedvarende energi og lagring skal have fuld fart på og naturgassen skal ud – både for klimaet og forsyningssikkerheden.
"
556,Niels Ulrik Haxthausen,F,3,"RENT VAND I ÅER, SØER OG I VANDGLASSET","SF arbejder intenst for at skaffe renere fjorde gennem den nationale og de regionale treparter og i kommunerne. Lokalt har SF sat fokus på søerne og Mølleåen. grøn algevækst skæmmer, Iltsvind går ud over fiske- og derigennem fuglelivet. Der er for lidt vand og for meget PFAS i åen. 
I folketinget vil jeg arbejder for at treparten bliver realiseret og indsatsen for naturen forstærkes ."
557,Troels Stru Schmidt,F,1,Pas på vores drikkevand,"Danmark har dejligt drikkevand. Men stadigt flere drikkevands-boringer har giftige pesticidrester, og der er store problemer med PFAS. Vi skal handle nu, så næste generation også kan drikke vand fra hanen.
• Ryd op i PFAS-forurening, som truer både natur og sundhed.
• Forbyd sprøjtegift dér hvor vi indvinder drikkevand.
• Skab bedre kontrol med miljø-farligt affald."
557,Troels Stru Schmidt,F,2,Natur og cykling før asfalt og biler,"• Sikre cykelstier og cykelvenlige ankomstzoner omkring skolerne
• Bedre plads til naturen. Selv en lille plet med blomster kan gøre en stor forskel for insekter.
• Beskyt vores store gamle træer. De giver også vigtig klimasikring, f.eks. kan et bøgetræ optage 200 liter vand om dagen"
557,Troels Stru Schmidt,F,3,Skoler i verdensklasse: Mindre skærm og inklusionskrav - mere omsorg og nærvær,"Vi har stærke lærerkræfter og omsorgsfulde pædagoger. Og vi skal videre endnu.
• Mindre skærm: Computere skal lære børn om kritisk informations-søgning, ikke være førstevalget til underholdning.
• Mindre karakterkrav, mere ro på. Vores børn skal ikke konstant sættes på formler og gennemsnit.
• Mindre inklusionskrav. Det gavner både neurotypiske og -divergente at have undervisning hver for sig."
558,Vivi Nør Jacobsen,F,1,Børne - og deres skole og børnehave,"Barndommen kan ikke tages om. Derfor skal vi investere i fundamentet for børn liv og fremtid. Skolen skal have flere penge, mindre klasser og børnene den støtte, der er brug for. Så kan lærerne også lykkes med opgaven. I børnehave og vuggestue skal der være nok voksne og gode rammer - det skaber tryghed. "
558,Vivi Nør Jacobsen,F,2,Sundhed og ældre - et værdigt liv hele livet,"Ældre skal trygt kunne regne med at det er en hjemmehjælper de kender, der træder ind ad døren. Ikke en ny hver gang. Mere tid til omsorg, kommer af ordentlige vilkår for den ansatte. 
Vores sundhed både fysisk og psykisk skal der værnes om. Ned med venteliste og op med forebyggelsen. "
558,Vivi Nør Jacobsen,F,3,"Naturen - miljø, klima og rent drikkevand","Grønne åndehuller i hverdagen. Vi skal værne om vores natur og passe på vores skov, vores hav og vores drikke vand. Stop for forurening af både havvand og drikkevand fra svineproduktion, industri og landbrug. Vi skal ikke have mere motorvej på bekostning af vores natur og sundhed. Solceller som støjværn, ja tak. Klimaet skal beskyttes og energien være bæredygtig. "
826,Taner Genc,F,1,En stærk socialpolitisk stemme,"Alt for mange mennesker falder mellem systemerne. Psykiatrien er under pres, udsatte voksne får ikke den hjælp, de har brug for, og mennesker med handicap oplever manglende retssikkerhed. Samtidig vokser fattigdommen. Jeg vil kæmpe for et socialt system, der møder mennesker med værdighed, tillid og faglighed, hvor hjælpen tager udgangspunkt i borgernes behov, og retssikkerheden styrkes."
826,Taner Genc,F,2,En grøn og bæredygtig fremtid,"Klimakrisen kræver handling nu. Den grønne omstilling halter, og konsekvenserne mærkes allerede. Danmark skal gå forrest og reducere CO₂-udledninger markant, samtidig med at vi skaber tryghed, arbejdspladser og bedre livskvalitet. Jeg vil arbejde for mere vedvarende energi, hurtigere udrulning af fjernvarme, bedre og billigere kollektiv trafik samt stærkere beskyttelse af natur og grundvand."
826,Taner Genc,F,3,Børn og unge i trivsel,"Jeg vil kæmpe for at børn og unge får de bedste rammer for trivsel og læring og fællesskab. Det kræver bedre normeringer i dagtilbud, mere tid til nærvær, leg og læring samt et stærkere fokus på trivsel i folkeskolen. I skolen skal vi øge trivslen og nedbringe præstationspresset på vores børn. Vi skal sænke antallet af elever i klasserne og have flere timer med to voksne"
847,Allan Orland,H,1,En stærk og fri erhvervs- og vækstpolitik,"Jeg ønsker et Danmark, hvor virksomheder ikke kvæles af bureaukrati og tunge afgifter, men oplever frie rammer til at skabe vækst, arbejdspladser og innovation. Som iværksætter ved jeg, hvad der virker – og hvad der spænder ben for vækst og ny teknologi."
847,Allan Orland,H,2,Arbejdslyst frem for bureaukrati,"Skatter og regler skal være enkle, gennemsigtige og fremmende for arbejde og initiativ. Staten skal skabe muligheder – ikke barrierer. Jeg vil arbejde for lavere skat på arbejde, færre særordninger og et skattesystem, der støtter vækst."
847,Allan Orland,H,3,Udlændinge- og integrationspolitik med realisme og konsekvens,"Jeg mener, at et velfungerende samfund kræver sammenhængskraft og fælles spilleregler. Når mennesker ikke vil eller kan tilpasse sig danske værdier og lovgivning, må vi turde sige det højt – og handle på det. Jeg arbejder for et opgør med parallelsamfund og klankultur samt for, at Danmark forbliver et trygt land med høj tillid."
